AppID,Category_1,Category_2
1283590,Single-player,
937130,Single-player,Multi-player
1518770,Single-player,Steam Trading Cards
1835840,Single-player,
391380,Single-player,Steam Achievements
790080,Single-player,Partial Controller Support
1813310,Single-player,
555710,Single-player,Steam Achievements
1753400,Single-player,
1327810,Single-player,Multi-player
1647020,Single-player,Steam Achievements
1110780,Single-player,
451360,Single-player,
392070,Single-player,Steam Achievements
1302570,Single-player,Steam Achievements
903850,Single-player,Steam Achievements
1935070,Single-player,
496850,Single-player,Multi-player
1553740,Single-player,
1599670,Single-player,
635190,Single-player,
587840,Single-player,
1651280,Single-player,Multi-player
629770,Single-player,Steam Achievements
1982670,Single-player,
1135760,Multi-player,PvP
1463180,Single-player,Partial Controller Support
1044030,Single-player,
620710,Single-player,Steam Achievements
469600,Single-player,Multi-player
1083750,Single-player,Steam Achievements
1883600,Single-player,
1197820,Single-player,
1070770,Single-player,Multi-player
1716270,Single-player,
528790,Others,
1216190,Single-player,
1088420,Single-player,Multi-player
438310,Single-player,Multi-player
1035950,Single-player,Steam Achievements
1473650,Single-player,Steam Achievements
1480040,Single-player,Partial Controller Support
1374930,Single-player,Steam Achievements
313810,Single-player,Steam Achievements
1741130,Single-player,Steam Cloud
1015130,Single-player,Steam Achievements
1587240,Single-player,Steam Achievements
711980,Single-player,Multi-player
1133070,Single-player,Multi-player
1765220,Single-player,
1244190,Single-player,Partial Controller Support
1373120,Single-player,Steam Achievements
1445540,Single-player,
965080,Multi-player,PvP
767400,Single-player,
200170,Single-player,Multi-player
1775840,Single-player,
545490,Single-player,
1160410,Single-player,
617430,Single-player,Steam Trading Cards
1385880,Single-player,
1667020,Others,
1486000,Single-player,
318950,Single-player,Multi-player
1138130,Single-player,Full controller support
596940,Multi-player,PvP
291130,Single-player,Steam Achievements
1930090,Single-player,
998010,Single-player,Steam Achievements
1837230,Single-player,
1393820,Single-player,Steam Achievements
1519130,Single-player,Partial Controller Support
1175870,Single-player,
1965390,Single-player,Multi-player
243950,Single-player,Multi-player
1455680,Single-player,Multi-player
1517990,Single-player,
1713770,Single-player,Steam Achievements
1347700,Single-player,Multi-player
1882420,Single-player,Steam Achievements
1862420,Single-player,Steam Achievements
1378710,Single-player,Steam Achievements
1803450,Single-player,
780500,Single-player,Steam Achievements
1276750,Single-player,Full controller support
943080,Single-player,
1067380,Single-player,Partial Controller Support
1231810,Single-player,
555880,Single-player,Multi-player
783710,Others,
1577300,Single-player,Steam Achievements
936060,Single-player,
1285180,Single-player,
1092590,Single-player,
10,Multi-player,PvP
1192730,Single-player,Steam Achievements
583860,Others,
343780,Single-player,Steam Achievements
1256690,Single-player,Steam Achievements
1222600,Single-player,Steam Achievements
521430,Single-player,Steam Trading Cards
666570,Single-player,Steam Achievements
532700,Single-player,Steam Achievements
1642540,Single-player,Steam Achievements
1144080,Single-player,
394010,Single-player,
529790,Single-player,Full controller support
1993110,Single-player,Full controller support
1300610,Single-player,
905010,Single-player,Steam Achievements
1559060,Single-player,Full controller support
968450,Single-player,Steam Achievements
738190,Single-player,
49900,Multi-player,Steam Achievements
1394100,Single-player,Steam Trading Cards
765170,Single-player,Multi-player
990110,Single-player,Steam Achievements
943950,Multi-player,PvP
1299220,Single-player,
502600,Single-player,Steam Achievements
872690,Single-player,Steam Achievements
654100,Single-player,Multi-player
1282690,Single-player,Multi-player
1597580,Single-player,Steam Achievements
1047830,Single-player,Steam Achievements
570790,Single-player,Steam Achievements
824880,Single-player,
1024980,Single-player,
595920,Single-player,Steam Achievements
1606590,Single-player,
1369630,Single-player,Steam Achievements
366510,Single-player,Steam Achievements
642700,Single-player,
593740,Single-player,Steam Achievements
1065410,Single-player,
340220,Single-player,Multi-player
1009870,Single-player,
698080,Single-player,
1206470,Single-player,Includes level editor
739100,Single-player,Multi-player
1579020,Single-player,Full controller support
329830,Single-player,Steam Trading Cards
1452600,Single-player,
938840,Single-player,Steam Achievements
287780,Single-player,Steam Achievements
1068100,Single-player,Steam Achievements
1362700,Single-player,Steam Cloud
360740,Single-player,Steam Achievements
203350,Single-player,Steam Achievements
1450270,Single-player,Steam Achievements
957850,Single-player,
382320,Single-player,
891220,Single-player,Multi-player
1038850,Single-player,Steam Achievements
789380,Single-player,Multi-player
1796510,Single-player,
467900,Single-player,Multi-player
1990210,Single-player,
9450,Single-player,Multi-player
1410790,Single-player,
1565030,Single-player,Multi-player
555060,Single-player,Multi-player
1557540,Single-player,
555220,Single-player,Steam Achievements
1433390,Single-player,Steam Achievements
1148570,Multi-player,PvP
1525420,Single-player,Steam Achievements
814870,Single-player,Steam Achievements
661730,Single-player,Partial Controller Support
884590,Single-player,Steam Achievements
1059830,Single-player,Steam Cloud
867980,Single-player,Multi-player
1366710,Single-player,Multi-player
970870,Single-player,
1958900,Single-player,
1914890,Single-player,
1259830,Single-player,
1730690,Single-player,
1869020,Single-player,
252410,Single-player,Steam Achievements
1483860,Single-player,Steam Achievements
1283520,Single-player,
1698210,Single-player,
1023090,Single-player,Full controller support
1040810,Single-player,
691850,Single-player,Steam Achievements
1171270,Single-player,Steam Achievements
1361390,Multi-player,PvP
355460,Single-player,VR Support
1260020,Single-player,
434340,Single-player,Steam Achievements
738230,Single-player,
345300,Others,
1350480,Single-player,
1367680,Single-player,Steam Achievements
1418190,Single-player,
550,Single-player,Multi-player
1187190,Single-player,Steam Achievements
2074960,Single-player,
1844260,Single-player,Steam Achievements
662620,Single-player,Shared/Split Screen PvP
1573580,Single-player,Steam Achievements
1901340,Single-player,Steam Achievements
1748400,Single-player,Full controller support
575270,Others,
1376360,Single-player,Partial Controller Support
1804340,Single-player,Steam Achievements
1368480,Single-player,
1904130,Single-player,Multi-player
547250,Single-player,Multi-player
1521270,Others,
1224290,Single-player,Steam Achievements
1172410,Single-player,Full controller support
1642890,Single-player,Multi-player
220860,Single-player,Steam Trading Cards
1389850,Single-player,
559350,Single-player,Steam Trading Cards
831470,Single-player,Steam Achievements
1742510,Single-player,Partial Controller Support
955190,Single-player,Steam Achievements
246980,Single-player,Full controller support
1172900,Single-player,
1815110,Single-player,Steam Achievements
1043160,Single-player,Steam Achievements
696530,Single-player,Full controller support
415390,Single-player,
1540470,Single-player,Multi-player
978510,Single-player,Steam Achievements
1406490,Single-player,Steam Achievements
1688060,Others,
42140,Single-player,Multi-player
1552250,Single-player,Steam Achievements
943170,Single-player,Steam Achievements
1154110,Single-player,Steam Achievements
711690,Single-player,Steam Achievements
1345300,Single-player,
607230,Single-player,Steam Achievements
672760,Others,
755850,Single-player,
973300,Single-player,
894940,Single-player,Steam Achievements
1039110,Others,
1727990,Single-player,Steam Achievements
1512650,Single-player,
2052200,Single-player,
1208160,Others,
1808420,Single-player,
728140,Single-player,Multi-player
6980,Single-player,
1516760,Single-player,
828600,Single-player,
806830,Others,
1164310,Single-player,
983350,Single-player,Steam Achievements
1531270,Single-player,
270090,Single-player,Steam Trading Cards
338110,Single-player,Captions available
404580,Single-player,Steam Achievements
1187420,Single-player,Steam Cloud
903620,Single-player,Steam Cloud
1012730,Multi-player,PvP
328470,Single-player,
366590,Single-player,Steam Achievements
1069460,Single-player,Steam Cloud
820090,Single-player,
1355880,Single-player,Steam Achievements
547910,Single-player,Steam Trading Cards
1624850,Single-player,
386690,Single-player,Steam Achievements
1727310,Single-player,Steam Achievements
823510,Single-player,
364130,Single-player,Steam Achievements
1486330,Single-player,
1749350,Single-player,Full controller support
1509180,Single-player,Steam Achievements
651500,Single-player,Steam Achievements
834760,Single-player,Steam Achievements
1737050,Multi-player,PvP
115300,Single-player,Multi-player
1711740,Single-player,Steam Achievements
1695570,Others,
613330,Single-player,
907970,Single-player,
1504360,Single-player,
1580090,Single-player,
1120320,Single-player,Steam Achievements
1607850,Single-player,Steam Achievements
752430,Single-player,Multi-player
1663870,Single-player,
460430,Single-player,Steam Achievements
1131720,Multi-player,PvP
1237210,Single-player,
699550,Single-player,Steam Achievements
567370,Single-player,Steam Achievements
746620,Single-player,Steam Achievements
813020,Single-player,Full controller support
1149620,Single-player,Steam Achievements
783240,Multi-player,PvP
1605930,Single-player,Steam Achievements
1576990,Single-player,Multi-player
1796100,Single-player,
896590,Multi-player,MMO
1920390,Single-player,Steam Achievements
233310,Single-player,Steam Achievements
1406140,Single-player,
1388160,Single-player,Multi-player
